filename,text,type,slug
"Lugar_donde_se_juntan_una_calle_y_una_carrera.m4v","Lugar donde se juntan una calle y una carrera.","definition","esquina"
"En_la_esquina_venden_perros_calientes.m4v","En la esquina venden perros calientes.","example","esquina"
"Expresivo.m4v","Expresivo","word","expresivo"
"Persona_que_manifiesta_lo_que_siente_y_piensa.m4v","Persona que manifiesta lo que siente y piensa.","definition","expresivo"
"El_niño_y_su_abuelo_van_juntos_conversando,_el_niño_es_muy_expresivo_y_el_abuelo_recibe_la_información_con_agrado.m4v","El niño y su abuelo van juntos conversando, el niño es muy expresivo y el abuelo recibe la información con agrado.","example","expresivo"
"Espejo.mp4","Espejo","word","espejo"
"Objeto_en_el_que_se_reflejan_la_luz_y_las_imágenes.mp4","Objeto en el que se reflejan la luz y las imágenes.","definition","espejo"
"Sobre_la_pared_de_piedra_creo_que_va_bien_el_espejo_ovalado,_así_que_lo_coloqué_ahí.mp4","Sobre la pared de piedra creo que va bien el espejo ovalado, así que lo coloqué ahí.","example","espejo"
"Encontrar_(2).m4v","Encontrar (2)","word","encontrar_2"
"Acudir_dos_o_más_personas_a_un_mismo_sitio,_por_acuerdo_o_casualidad.m4v","Acudir dos o más personas a un mismo sitio, por acuerdo o casualidad.","definition","encontrar_2"
"Una_persona_estaba_esperando_encontrarse_con_los_amigos_para_ir_a_jugar_futbol.m4v","Una persona estaba esperando encontrarse con los amigos para ir a jugar futbol.","example","encontrar_2"
"Egoísta.m4v","Egoísta","word","egoista"
"Persona_que_actúa_de_acuerdo_con_sus_propios_intereses,_sin_importar_los_de_los_demás.m4v","Persona que actúa de acuerdo con sus propios intereses, sin importar los de los demás.","definition","egoista"
"Mi_amiga_es_muy_egoísta,_cuando_está_comiendo_no_le_ofrece_a_otras_personas_y_come_sola.m4v","Mi amiga es muy egoísta, cuando está comiendo no le ofrece a otras personas y come sola.","example","egoista"
"Edificio.m4v","Edificio","word","edificio"
"Construcción_grande_de_varios_pisos_destinada_a_viviendas,_usos_administrativos,_culturales,_recreativos,_etc.m4v","Construcción grande de varios pisos destinada a viviendas, usos administrativos, culturales, recreativos, etc.","definition","edificio"
"Aquí_en_el_centro_de_Bogotá_están_construyendo_un_edificio_nuevo,__grandísimo_y_altísimo._Las_personas_se_asombran_al_verlo.m4v","Aquí en el centro de Bogotá están construyendo un edificio nuevo,  grandísimo y altísimo. Las personas se asombran al verlo.","example","edificio"
"Envidioso.m4v","Envidioso","word","envidioso"
"Persona_que_siente_disgusto_o_pesar_de_no_tener_el_bien_ajeno.m4v","Persona que siente disgusto o pesar de no tener el bien ajeno.","definition","envidioso"
"Mi_esposa_viaja_por_todo_el_mundo_y_yo_me_quedo_aquí_trabajando._Estoy_envidioso_y_me_toca_seguir_trabajando_con_paciencia.m4v","Mi esposa viaja por todo el mundo y yo me quedo aquí trabajando. Estoy envidioso y me toca seguir trabajando con paciencia.","example","envidioso"
"Equivocarse.m4v","Equivocarse","word","equivocarse"
"Hacer_algo_que_resulta_falso_o_incorrecto_pensando_que_no_lo_es.m4v","Hacer algo que resulta falso o incorrecto pensando que no lo es.","definition","equivocarse"
"Una_persona_presentó_un_examen,_la_profesora_lo_revisó_e_identificó_varios_errores._Al_mirar_el_examen,_esa_persona_se_dio_cuenta_que_se_equivocó_porque_tenía_varios_errores.m4v","Una persona presentó un examen, la profesora lo revisó e identificó varios errores. Al mirar el examen, esa persona se dio cuenta que se equivocó porque tenía varios errores.","example","equivocarse"
"Entrar.m4v","Entrar","word","entrar"
"Pasar_de_afuera_hacia_adentro.m4v","Pasar de afuera hacia adentro.","definition","entrar"
"Una_persona_empezó_la_universidad_y,_cuando_entró,_quedó_anonadada_con_todo_lo_que_vio.m4v","Una persona empezó la universidad y, cuando entró, quedó anonadada con todo lo que vio.","example","entrar"
"Esponja.mp4","Esponja","word","esponja"
"Utensilio_poroso_y_absorbente_utilizado_para_limpiar.mp4","Utensilio poroso y absorbente utilizado para limpiar.","definition","esponja"
"El_carro_está_sucio,_con_la_esponja_se_puede_limpiar.mp4","El carro está sucio, con la esponja se puede limpiar.","example","esponja"
"Embetunar.mp4","Embetunar","word","embetunar"
"Cubrir_los_zapatos_con_betún,_para_brillarlos.m4v","Cubrir los zapatos con betún, para brillarlos.","definition","embetunar"
"Los_policías_siempre_embetunan_muy_bien_los_zapatos.m4v","Los policías siempre embetunan muy bien los zapatos.","example","embetunar"
"Engañar.m4v","Engañar","word","enganar"
"Hacer_creer_a_alguien_una_cosa_falsa_o_equivocada.m4v","Hacer creer a alguien una cosa falsa o equivocada.","definition","enganar"
"El_papá_dejó_al_hijo_castigado_porque_le_decía_mentiras_y_lo_engañaba.m4v","El papá dejó al hijo castigado porque le decía mentiras y lo engañaba.","example","enganar"
"Emocionado.m4v","Emocionado","word","emocionado"
"Persona_que_experimenta_de_manera_intensa_alguna_exaltación_por_causa_de_una_noticia_o_circunstancia.m4v","Persona que experimenta de manera intensa alguna exaltación por causa de una noticia o circunstancia.","definition","emocionado"
"Invitamos_a_un_experto_sordo_a_la_conferencia._En_el_auditorio_habían__mil_personas_y_él_estaba_muy_emocionado_en_su_presentación.m4v","Invitamos a un experto sordo a la conferencia. En el auditorio habían  mil personas y él estaba muy emocionado en su presentación.","example","emocionado"
"Empatar.m4v","Empatar","word","empatar"
"Obtener_dos_jugadores_o_dos_equipos_igual_puntuaciónen_una_competencia_deportiva_o_concurso.m4v","Obtener dos jugadores o dos equipos igual puntuación
en una competencia deportiva o concurso.","definition","empatar"
"Unos_televidentes_ven_un_partido_de_fútbol_primero_un_equipo_hace_gol,_luego_el_otro._Al_terminar_el_juego,_el_árbitro_declara_empate.m4v","Unos televidentes ven un partido de fútbol: primero un equipo hace gol, luego el otro. Al terminar el juego, el árbitro declara empate.","example","empatar"
"Encontrar_(1).m4v","Encontrar (1)","word","encontrar_1"
"Dar_con_una_persona,_animal,_cosa,_o_un_lugar_que_se_busca.m4v","Dar con una persona, animal, cosa, o un lugar que se busca.","definition","encontrar_1"
"Una_persona_sorda_estaba_buscando_la_asociación_de_sordos_y_la_encontró._Se_dio_cuenta_que_era_allí_porque_habían_personas_comunicándose_en_lengua_de_señas.m4v","Una persona sorda estaba buscando la asociación de sordos y la encontró. Se dio cuenta que era allí porque habían personas comunicándose en lengua de señas.","example","encontrar_1"
"Elegante.m4v","Elegante","word","elegante"
"Que_es_distinguido,_que_se_destaca_por_su_buen_gusto,_especialmente_en_el_vestir.m4v","Que es distinguido, que se destaca por su buen gusto, especialmente en el vestir.","definition","elegante"
"Esa_mujer_es_muy_elegante,_es_toda_una_reina,_viste_muy_bien._Veo_que_ella_es_muy_bonita.m4v","Esa mujer es muy elegante, es toda una reina, viste muy bien. Veo que ella es muy bonita.","example","elegante"
"Enfermo.mp4","Enfermo","word","enfermo"
"Enero.m4v","Enero","word","enero"
"Primer_mes_del_año.m4v","Primer mes del año.","definition","enero"
"El_próximo_mes_de_enero,_ella_viajará_de_vacaciones_a_España_a_realizar_una_gira.m4v","El próximo mes de enero, ella viajará de vacaciones a España a realizar una gira.","example","enero"
"Estufa.mp4","Estufa","word","estufa"
"Utensilio_de_cocina_que_consiste_en_una_estructura_rectangular,_con_fogón_y_conexión_a_gas,_que_enciende_una_llama_para_calentar_recipientes.mp4","Utensilio de cocina que consiste en una estructura rectangular, con fogón y conexión a gas, que enciende una llama para calentar recipientes.","definition","estufa"
"Se_me_daño_la_estufa,_y_como_no_sé_qué_hacer,_debo_pedirle_a_un_amigo_que_me_ayude_a_repararla.mp4","Se me daño la estufa, y como no sé qué hacer, debo pedirle a un amigo que me ayude a repararla.","example","estufa"
"Empezar.m4v","Empezar","word","empezar"
"Dar_inicio_a_una_acción.m4v","Dar inicio a una acción.","definition","empezar"
"Hace_mucho_tiempo,_cuando_era_pequeña_y_tenía_cinco_años,_empecé_a_estudiar_en_el_colegio.m4v","Hace mucho tiempo, cuando era pequeña y tenía cinco años, empecé a estudiar en el colegio.","example","empezar"
"Escoger.m4v","Escoger","word","escoger"
"Elegir_a_una_persona_o_cosa_entre_otras_varias.m4v","Elegir a una persona o cosa entre otras varias.","definition","escoger"
"Yo_fui_a_un_almacén_de_ropa.__Al_ver_varias_prendas,_escogí_una_que_me_fascinó.m4v","Yo fui a un almacén de ropa.  Al ver varias prendas, escogí una que me fascinó.","example","escoger"
"Enamorado.m4v","Enamorado","word","enamorado"
"Sentir_atracción_o_amor_por_otra_persona.m4v","Sentir atracción o amor por otra persona.","definition","enamorado"
"Un_hombre_y_una_mujer_iban_caminando,_de_pronto_se_miraron_extasiados,_se_enamoraron_y_se_cuadraron.m4v","Un hombre y una mujer iban caminando, de pronto se miraron extasiados, se enamoraron y se cuadraron.","example","enamorado"
"Fiel.m4v","Fiel","word","fiel"
"Que_es_constante_en_sus_afectos_y_no_defrauda_la_confianza_depositada_en_él.m4v","Que es constante en sus afectos y no defrauda la confianza depositada en él.","definition","fiel"
"Cuando_yo_encuentre_a_una_mujer_y_seamos_pareja,_vamos_a_continuar_juntos_y_seremos_fieles_hasta_la_muerte.m4v","Cuando yo encuentre a una mujer y seamos pareja, vamos a continuar juntos y seremos fieles hasta la muerte.","example","fiel"
"Flaco.m4v","Flaco","word","flaco"
"Que_tiene_poca_carne_y_poca_grasa_en_su_cuerpo.m4v","Que tiene poca carne y poca grasa en su cuerpo.","definition","flaco"
"Mi_compañero_de_grupo_está_flaco,_durante_mucho_tiempo_ha_sido_así.m4v","Mi compañero de grupo está flaco, durante mucho tiempo ha sido así.","example","flaco"
"Famoso.m4v","Famoso","word","famoso"
"Persona_que_es_muy_conocido_y_nombrado_por_todos.m4v","Persona que es muy conocido y nombrado por todos.","definition","famoso"
"Hay_una_mujer_sorda_que_trabaja_presentando_noticias_en_televisión_en_lengua_de_señas._Ella_es_admirada_por__la_comunidad_sorda,_es_famosa_y_es_un_tema_importante_de_conversación.m4v","Hay una mujer sorda que trabaja presentando noticias en televisión en lengua de señas. Ella es admirada por  la comunidad sorda, es famosa y es un tema importante de conversación.","example","famoso"
"Fe.m4v","Fe","word","fe"
"Creencia_firme_en_una_cosa_sin_necesidad_de_probarla_o_demostrarla.m4v","Creencia firme en una cosa sin necesidad de probarla o demostrarla.","definition","fe"
"Una_mujer_se_arrodilla_y_ora_con_mucha_fe_a_Jesús._Tiempo_después,_tuvo_un_accidente_en_el_que_falleció._Se_percata_de_que_resucitó,_se_pone_muy_contenta_porque_vivirá_eternamente.m4v","Una mujer se arrodilla y ora con mucha fe a Jesús. Tiempo después, tuvo un accidente en el que falleció. Se percata de que resucitó, se pone muy contenta porque vivirá eternamente.","example","fe"
"Flauta.m4v","Flauta","word","flauta"
"Instrumento_musical_de_viento_en_forma_de_tubo_con_varios_agujeros_circulares_que_se_tapan_con_los_dedos.m4v","Instrumento musical de viento en forma de tubo con varios agujeros circulares que se tapan con los dedos.","definition","flauta"
"En_India,_un_hombre_toca_la_flauta_y_una_culebra_cobra_sale_de_una_canasta._Las_personas_se_emocionan_al_ver_esto.m4v","En India, un hombre toca la flauta y una culebra cobra sale de una canasta. Las personas se emocionan al ver esto.","example","flauta"
"Fósforo.mp4","Fósforo","word","fosforo"
"No_encontré_un_fosforo_para_mi_cigarrillo,_¡que_rabia!.mp4","No encontré un fosforo para mi cigarrillo, ¡que rabia!","definition","fosforo"
"Palillo_fino_y_alargado_de_madera_o_papel_con_una_punta_esférica_de_que_con_la_fricción_enciende_fuego.mp4","Palillo fino y alargado de madera o papel con una punta esférica de que con la fricción enciende fuego.","example","fosforo"
"Funeraria.m4v","Funeraria","word","funeraria"
"Lugar_en_donde_se_prestan_los_servicios_necesarios_para_llevar_a_cabo_las_honras_fúnebres_o_exequias_de_los_difuntos.m4v","Lugar en donde se prestan los servicios necesarios para llevar a cabo las honras fúnebres o exequias de los difuntos.","definition","funeraria"
"Mi_amigo_era_una_persona_muy_buena_pero_se_murió._Lo_llevaron_a_la_funeraria,_allí_asistieron_amigos_y_familiares._La_funeraria_estaba_muy_llena.m4v","Mi amigo era una persona muy buena pero se murió. Lo llevaron a la funeraria, allí asistieron amigos y familiares. La funeraria estaba muy llena.","example","funeraria"
"Fiebre.mp4","Fiebre","word","fiebre"
"Elevación_anormal_de_la_temperatura_del_cuerpo,_que_indica_alguna_enfermedad_o_infección.mp4","Elevación anormal de la temperatura del cuerpo, que indica alguna enfermedad o infección.","definition","fiebre"
"Ayer_por_la_noche,_yo_y_mi_esposa_nos_acostamos,_al_amanecer_me_di_cuenta_que_ella_tenia_fiebre,_y_la_acompañe_al_médico.mp4","Ayer por la noche, yo y mi esposa nos acostamos, al amanecer me di cuenta que ella tenia fiebre, y la acompañe al médico.","example","fiebre"
"Fábrica.m4v","Fábrica","word","fabrica"
"Establecimiento_que_tiene_la_maquinaria,_herramientas_e_instalaciones_necesarias_para_producir_ciertos_objetos.m4v","Establecimiento que tiene la maquinaria, herramientas e instalaciones necesarias para producir ciertos objetos.","definition","fabrica"
"En_la_finca_hay_un_plantío_de_arroz,_lo_segaron,_lo_llevaron_a_la_fábrica,_lo_procesaron_y_empacaron.m4v","En la finca hay un plantío de arroz, lo segaron, lo llevaron a la fábrica, lo procesaron y empacaron.","example","fabrica"
"Ferretería.m4v","Ferretería","word","ferreteria"
"Lugar_en_donde_se_venden_herramientas_y_materiales_que_se_usan_en_oficios_relacionados_con_la_construcción.m4v","Lugar en donde se venden herramientas y materiales que se usan en oficios relacionados con la construcción.","definition","ferreteria"
"Mi_papá_siempre_va_a_la_ferretería_a_comprar_diferentes_cosas_como_un_taladro,_un_martillo,_entre_otras.m4v","Mi papá siempre va a la ferretería a comprar diferentes cosas como: un taladro, un martillo, entre otras.","example","ferreteria"
"Fútbol.m4v","Fútbol","word","futbol"
"Deporte_que_consiste_en_pasar_y_golpear_con_el_pie_una_pelota_para_meterla_en_el_marco_o_portería_del_equipo_contrario.m4v","Deporte que consiste en pasar y golpear con el pie una pelota para meterla en el marco o portería del equipo contrario.","definition","futbol"
"Dos_equipos_de_hombres_están_jugando_un_partido_de_fútbol_y_una_mujer_quiere_participar_en_el_juego.m4v","Dos equipos de hombres están jugando un partido de fútbol y una mujer quiere participar en el juego.","example","futbol"
"Febrero.m4v","Febrero","word","febrero"
"Segundo_mes_del_año.m4v","Segundo mes del año.","definition","febrero"
"Mi_hijo_empieza_a_estudiar_en_febrero.m4v","Mi hijo empieza a estudiar en febrero.","example","febrero"
"Futuro.m4v","Futuro","word","futuro"
"Tiempo_posterior_al_presente.m4v","Tiempo posterior al presente.","definition","futuro"
"En_el_futuro,_ese_hombre_quiere_casarse_y_engordar.m4v","En el futuro, ese hombre quiere casarse y engordar.","example","futuro"
"Fiesta.m4v","Fiesta","word","fiesta"
"Reunión_de_personas_en_la_que_se_divierten,_bailan,_comen,_etc.,_generalmente_para_celebrar_algo.m4v","Reunión de personas en la que se divierten, bailan, comen, etc., generalmente para celebrar algo.","definition","fiesta"
"Esa_persona_está_cansada_y_con_dolor_de_cabeza,_debido_a_que_la_noche_anterior_fue_a_una_fiesta_de_grado_donde_bailó,_conversó_y_tomó_mucho.m4v","Esa persona está cansada y con dolor de cabeza, debido a que la noche anterior fue a una fiesta de grado donde bailó, conversó y tomó mucho.","example","fiesta"
"Fuerte_(1).m4v","Fuerte (1)","word","fuerte_1"
"Que_tiene_una_constitución_física_sana_y_robusta.m4v","Que tiene una constitución física sana y robusta.","definition","fuerte_1"
"Yo_veo_un_animal,_es_un_toro_cebú_caminando.__¡Uy!_Es_muy_fuerte.m4v","Yo veo un animal, es un toro cebú caminando.  ¡Uy! Es muy fuerte.","example","fuerte_1"
